timestamp,src_ip,dst_ip,protocol,length
1753546276.576352,192.168.1.4,192.168.1.3,6,54
1753546276.843656,192.168.1.4,172.64.155.209,6,6983
1753546276.843763,192.168.1.4,172.64.155.209,6,439
1753546276.85234,192.168.1.4,172.64.155.209,6,6734
1753546276.852456,192.168.1.4,172.64.155.209,6,696
1753546276.856432,172.64.155.209,192.168.1.4,6,56
1753546276.856672,172.64.155.209,192.168.1.4,6,56
1753546276.856799,172.64.155.209,192.168.1.4,6,56
1753546276.857142,172.64.155.209,192.168.1.4,6,56
1753546276.857142,172.64.155.209,192.168.1.4,6,56
1753546276.857142,172.64.155.209,192.168.1.4,6,56
1753546276.86489,172.64.155.209,192.168.1.4,6,56
1753546276.86489,172.64.155.209,192.168.1.4,6,56
1753546276.865095,172.64.155.209,192.168.1.4,6,56
1753546276.865391,172.64.155.209,192.168.1.4,6,56
1753546276.865391,172.64.155.209,192.168.1.4,6,56
1753546277.173478,172.64.155.209,192.168.1.4,6,363
1753546277.173478,172.64.155.209,192.168.1.4,6,361
1753546277.173478,172.64.155.209,192.168.1.4,6,85
1753546277.173574,192.168.1.4,172.64.155.209,6,54
1753546277.174517,192.168.1.4,172.64.155.209,6,89
1753546277.188222,172.64.155.209,192.168.1.4,6,56
1753546277.22482,172.64.155.209,192.168.1.4,6,857
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,770
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,266
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,1494
1753546277.22482,172.64.155.209,192.168.1.4,6,385
1753546277.22482,172.64.155.209,192.168.1.4,6,85
1753546277.225249,192.168.1.4,172.64.155.209,6,54
1753546278.723457,192.168.1.1,192.168.1.4,ARP,42
1753546278.723581,192.168.1.4,192.168.1.1,ARP,42
1753546280.591269,192.168.1.4,64.233.170.188,6,55
1753546280.661946,64.233.170.188,192.168.1.4,6,66
1753546281.07206,192.168.1.4,3.81.155.209,6,55
1753546281.340626,3.81.155.209,192.168.1.4,6,54
1753546281.525554,192.168.1.4,192.168.1.3,6,164
1753546281.553857,192.168.1.3,192.168.1.4,6,164
1753546281.605728,192.168.1.4,192.168.1.3,6,54
1753546281.860658,192.168.1.4,172.64.155.209,6,6981
1753546281.860779,192.168.1.4,172.64.155.209,6,439
1753546281.878481,172.64.155.209,192.168.1.4,6,56
1753546281.878481,172.64.155.209,192.168.1.4,6,56
1753546281.878481,172.64.155.209,192.168.1.4,6,56
1753546282.167001,172.64.155.209,192.168.1.4,6,360
1753546282.167001,172.64.155.209,192.168.1.4,6,87
1753546282.167001,172.64.155.209,192.168.1.4,6,359
1753546282.167001,172.64.155.209,192.168.1.4,6,85
1753546282.16718,192.168.1.4,172.64.155.209,6,54
1753546282.613631,192.168.1.4,172.64.155.209,6,5421
1753546282.614001,192.168.1.4,172.64.155.209,6,828
1753546282.630056,172.64.155.209,192.168.1.4,6,56
1753546282.630056,172.64.155.209,192.168.1.4,6,56
1753546282.670691,172.64.155.209,192.168.1.4,6,56
1753546282.880089,172.64.155.209,192.168.1.4,6,345
1753546282.880089,172.64.155.209,192.168.1.4,6,101
1753546282.880089,172.64.155.209,192.168.1.4,6,85
1753546282.880359,192.168.1.4,172.64.155.209,6,54
1753546282.883469,192.168.1.4,172.64.155.209,6,89
1753546282.896509,172.64.155.209,192.168.1.4,6,56
1753546284.499058,192.168.1.4,104.26.7.95,6,111
1753546284.515762,104.26.7.95,192.168.1.4,6,54
1753546284.790589,104.26.7.95,192.168.1.4,6,511
1753546284.791232,104.26.7.95,192.168.1.4,6,176
1753546284.791232,104.26.7.95,192.168.1.4,6,85
1753546284.791342,192.168.1.4,104.26.7.95,6,54
1753546284.79177,192.168.1.4,104.26.7.95,6,89
1753546284.808325,104.26.7.95,192.168.1.4,6,54
1753546285.841224,192.168.1.4,35.190.80.1,6,55
1753546285.857664,35.190.80.1,192.168.1.4,6,66
1753546286.121409,192.168.1.4,3.230.113.85,6,55
1753546286.201985,192.168.1.4,44.207.110.138,6,55
1753546286.375251,3.230.113.85,192.168.1.4,6,54
1753546286.480243,44.207.110.138,192.168.1.4,6,54
1753546286.566554,192.168.1.4,192.168.1.3,6,164
1753546286.668956,192.168.1.3,192.168.1.4,6,168
1753546286.66975,192.168.1.4,192.168.1.3,6,164
1753546286.672868,192.168.1.3,192.168.1.4,6,164
1753546286.71437,192.168.1.4,192.168.1.3,6,54
1753546286.719791,192.168.1.3,192.168.1.4,6,54
1753546286.867814,192.168.1.4,172.64.155.209,6,6981
1753546286.867929,192.168.1.4,172.64.155.209,6,439
1753546286.881092,172.64.155.209,192.168.1.4,6,56
1753546286.881092,172.64.155.209,192.168.1.4,6,56
1753546286.881828,172.64.155.209,192.168.1.4,6,56
1753546286.881828,172.64.155.209,192.168.1.4,6,56
1753546286.881828,172.64.155.209,192.168.1.4,6,56
1753546287.160021,172.64.155.209,192.168.1.4,6,352
1753546287.160021,172.64.155.209,192.168.1.4,6,87
1753546287.160021,172.64.155.209,192.168.1.4,6,358
1753546287.160021,172.64.155.209,192.168.1.4,6,85
1753546287.160117,192.168.1.4,172.64.155.209,6,54
1753546287.582053,192.168.1.4,172.64.155.209,6,10859
1753546287.582152,192.168.1.4,172.64.155.209,6,991
1753546287.595918,172.64.155.209,192.168.1.4,6,56
1753546287.595918,172.64.155.209,192.168.1.4,6,56
1753546287.595918,172.64.155.209,192.168.1.4,6,56
1753546287.595918,172.64.155.209,192.168.1.4,6,56
1753546287.595918,172.64.155.209,192.168.1.4,6,56
1753546287.595918,172.64.155.209,192.168.1.4,6,56
1753546287.597608,172.64.155.209,192.168.1.4,6,56
1753546289.182927,192.168.1.4,172.64.155.209,6,228
1753546289.183211,192.168.1.4,172.64.155.209,6,93
1753546289.183438,192.168.1.4,172.64.155.209,6,904
1753546289.203048,172.64.155.209,192.168.1.4,6,54
1753546289.203048,172.64.155.209,192.168.1.4,6,54
1753546289.203048,172.64.155.209,192.168.1.4,6,54
1753546289.203048,172.64.155.209,192.168.1.4,6,93
1753546289.251319,192.168.1.4,172.64.155.209,6,54
1753546289.274377,172.64.155.209,192.168.1.4,6,617
1753546289.274377,172.64.155.209,192.168.1.4,6,101
1753546289.274377,172.64.155.209,192.168.1.4,6,85
1753546289.274983,192.168.1.4,172.64.155.209,6,54
1753546289.2774,192.168.1.4,172.64.155.209,6,89
1753546289.333243,172.64.155.209,192.168.1.4,6,54
1753546289.572551,172.64.155.209,192.168.1.4,6,1206
1753546289.572551,172.64.155.209,192.168.1.4,6,119
1753546289.57277,192.168.1.4,172.64.155.209,6,54
1753546289.573671,172.64.155.209,192.168.1.4,6,1146
1753546289.575882,192.168.1.4,172.64.155.209,6,89
1753546289.580339,172.64.155.209,192.168.1.4,6,606
1753546289.589718,172.64.155.209,192.168.1.4,6,56
1753546289.624813,192.168.1.4,172.64.155.209,6,54
1753546289.645963,172.64.155.209,192.168.1.4,6,130
1753546289.691828,192.168.1.4,172.64.155.209,6,54
1753546289.75808,172.64.155.209,192.168.1.4,6,138
1753546289.800162,192.168.1.4,172.64.155.209,6,54
1753546289.979548,172.64.155.209,192.168.1.4,6,146
1753546290.030522,192.168.1.4,172.64.155.209,6,54
1753546290.177052,192.168.1.4,172.64.155.209,6,5310
1753546290.177167,192.168.1.4,172.64.155.209,6,1734
1753546290.177333,192.168.1.4,172.64.155.209,6,5310
1753546290.177387,192.168.1.4,172.64.155.209,6,1595
1753546290.18996,172.64.155.209,192.168.1.4,6,56
1753546290.18996,172.64.155.209,192.168.1.4,6,56
1753546290.190696,172.64.155.209,192.168.1.4,6,56
1753546290.190696,172.64.155.209,192.168.1.4,6,56
1753546290.190696,172.64.155.209,192.168.1.4,6,56
1753546290.191393,172.64.155.209,192.168.1.4,6,56
1753546290.191393,172.64.155.209,192.168.1.4,6,56
1753546290.191393,172.64.155.209,192.168.1.4,6,56
1753546290.191393,172.64.155.209,192.168.1.4,6,56
1753546290.229855,172.64.155.209,192.168.1.4,6,138
1753546290.275306,192.168.1.4,172.64.155.209,6,54
1753546290.449589,172.64.155.209,192.168.1.4,6,621
1753546290.449589,172.64.155.209,192.168.1.4,6,101
1753546290.449684,192.168.1.4,172.64.155.209,6,54
1753546290.449796,172.64.155.209,192.168.1.4,6,85
1753546290.469807,172.64.155.209,192.168.1.4,6,146
1753546290.469892,192.168.1.4,172.64.155.209,6,54
1753546290.473715,172.64.155.209,192.168.1.4,6,336
1753546290.473715,172.64.155.209,192.168.1.4,6,101
1753546290.473715,172.64.155.209,192.168.1.4,6,85
1753546290.473823,192.168.1.4,172.64.155.209,6,54
1753546290.716076,172.64.155.209,192.168.1.4,6,154
1753546290.765321,192.168.1.4,172.64.155.209,6,54
1753546290.947122,172.64.155.209,192.168.1.4,6,138
1753546290.991749,192.168.1.4,172.64.155.209,6,54
1753546291.163371,172.64.155.209,192.168.1.4,6,130
1753546291.216053,192.168.1.4,172.64.155.209,6,54
1753546291.368211,172.64.155.209,192.168.1.4,6,154
1753546291.408278,192.168.1.4,172.64.155.209,6,54
1753546291.628388,172.64.155.209,192.168.1.4,6,130
1753546291.674924,192.168.1.4,172.64.155.209,6,54
1753546291.675044,192.168.1.4,192.168.1.3,6,164
1753546291.692886,192.168.1.3,192.168.1.4,6,54
1753546291.692886,192.168.1.3,192.168.1.4,6,164
1753546291.74193,192.168.1.4,192.168.1.3,6,54
1753546291.846517,172.64.155.209,192.168.1.4,6,138
1753546291.890413,192.168.1.4,172.64.155.209,6,54
1753546292.153887,172.64.155.209,192.168.1.4,6,138
1753546292.208204,192.168.1.4,172.64.155.209,6,54
1753546292.403795,172.64.155.209,192.168.1.4,6,130
1753546292.449922,192.168.1.4,172.64.155.209,6,54
1753546292.609328,172.64.155.209,192.168.1.4,6,146
1753546292.61576,192.168.1.4,172.64.155.209,6,89
1753546292.669669,172.64.155.209,192.168.1.4,6,56
1753546292.826151,172.64.155.209,192.168.1.4,6,130
1753546292.87252,192.168.1.4,172.64.155.209,6,54
1753546293.055237,172.64.155.209,192.168.1.4,6,154
1753546293.099807,192.168.1.4,172.64.155.209,6,54
1753546293.305948,172.64.155.209,192.168.1.4,6,130
1753546293.349224,192.168.1.4,172.64.155.209,6,54
1753546293.517315,172.64.155.209,192.168.1.4,6,154
1753546293.567045,192.168.1.4,172.64.155.209,6,54
1753546293.724953,172.64.155.209,192.168.1.4,6,138
1753546293.781091,192.168.1.4,172.64.155.209,6,54
1753546293.948833,172.64.155.209,192.168.1.4,6,146
1753546293.990175,192.168.1.4,172.64.155.209,6,54
1753546294.180009,172.64.155.209,192.168.1.4,6,138
1753546294.22527,192.168.1.4,172.64.155.209,6,54
1753546294.424874,172.64.155.209,192.168.1.4,6,138
1753546294.475042,192.168.1.4,172.64.155.209,6,54
1753546294.507357,192.168.1.4,104.26.7.95,6,111
1753546294.524221,104.26.7.95,192.168.1.4,6,54
1753546294.717159,172.64.155.209,192.168.1.4,6,162
1753546294.733085,192.168.1.4,172.64.155.209,6,89
1753546294.745445,172.64.155.209,192.168.1.4,6,56
1753546294.816027,104.26.7.95,192.168.1.4,6,510
1753546294.816027,104.26.7.95,192.168.1.4,6,176
1753546294.816027,104.26.7.95,192.168.1.4,6,85
1753546294.816232,192.168.1.4,104.26.7.95,6,54
1753546294.817013,192.168.1.4,104.26.7.95,6,89
1753546294.833888,104.26.7.95,192.168.1.4,6,54
1753546294.969251,172.64.155.209,192.168.1.4,6,138
1753546295.033468,192.168.1.4,172.64.155.209,6,54
1753546295.19793,172.64.155.209,192.168.1.4,6,138
1753546295.248288,192.168.1.4,172.64.155.209,6,54
1753546295.427502,172.64.155.209,192.168.1.4,6,130
1753546295.47959,192.168.1.4,172.64.155.209,6,54
1753546295.695891,172.64.155.209,192.168.1.4,6,130
1753546295.741507,192.168.1.4,172.64.155.209,6,54
1753546295.934623,172.64.155.209,192.168.1.4,6,122
1753546295.988651,192.168.1.4,172.64.155.209,6,54
1753546296.217885,172.64.155.209,192.168.1.4,6,130
1753546296.258139,192.168.1.4,172.64.155.209,6,54
1753546296.485993,172.64.155.209,192.168.1.4,6,130
1753546296.533058,192.168.1.4,172.64.155.209,6,54
1753546296.707099,192.168.1.4,192.168.1.3,6,164
1753546296.769666,172.64.155.209,192.168.1.4,6,130
1753546296.810536,192.168.1.3,192.168.1.4,6,164
1753546296.813936,192.168.1.4,172.64.155.209,6,54
1753546296.852095,192.168.1.4,192.168.1.3,6,54
1753546296.992215,172.64.155.209,192.168.1.4,6,146
1753546297.033316,192.168.1.4,172.64.155.209,6,54
1753546297.198337,172.64.155.209,192.168.1.4,6,130
1753546297.241467,192.168.1.4,172.64.155.209,6,54
1753546297.420018,172.64.155.209,192.168.1.4,6,138
1753546297.466981,192.168.1.4,172.64.155.209,6,54
1753546297.561345,192.168.1.4,3.230.113.85,6,54
1753546297.56146,192.168.1.4,3.230.113.85,6,54
1753546297.561727,192.168.1.4,3.233.158.26,6,54
1753546297.561809,192.168.1.4,44.207.110.138,6,54
1753546297.561864,192.168.1.4,44.207.110.138,6,54
1753546297.56342,192.168.1.4,162.159.61.3,17,1292
1753546297.563607,192.168.1.4,162.159.61.3,17,1292
1753546297.563801,192.168.1.4,162.159.61.3,17,120
1753546297.564036,192.168.1.4,162.159.61.3,17,302
1753546297.564194,192.168.1.4,162.159.61.3,17,302
1753546297.61673,162.159.61.3,192.168.1.4,17,1242
1753546297.61673,162.159.61.3,192.168.1.4,17,1242
1753546297.61673,162.159.61.3,192.168.1.4,17,1242
1753546297.61673,162.159.61.3,192.168.1.4,17,66
1753546297.61673,162.159.61.3,192.168.1.4,17,66
1753546297.61673,162.159.61.3,192.168.1.4,17,91
1753546297.61673,162.159.61.3,192.168.1.4,17,662
1753546297.61673,162.159.61.3,192.168.1.4,17,626
1753546297.617643,192.168.1.4,162.159.61.3,17,1292
1753546297.617774,192.168.1.4,162.159.61.3,17,85
1753546297.617856,192.168.1.4,162.159.61.3,17,89
1753546297.617974,192.168.1.4,162.159.61.3,17,85
1753546297.61851,192.168.1.4,3.233.158.25,6,66
1753546297.638211,162.159.61.3,192.168.1.4,17,64
1753546297.639889,162.159.61.3,192.168.1.4,17,70
1753546297.64009,192.168.1.4,162.159.61.3,17,85
1753546297.755401,172.64.155.209,192.168.1.4,6,146
1753546297.758747,192.168.1.4,172.64.155.209,6,89
1753546297.771694,172.64.155.209,192.168.1.4,6,56
1753546297.814363,192.168.1.4,3.233.158.25,6,66
1753546297.81965,3.230.113.85,192.168.1.4,6,54
1753546297.819726,192.168.1.4,3.230.113.85,6,54
1753546297.827708,3.233.158.26,192.168.1.4,6,54
1753546297.84562,44.207.110.138,192.168.1.4,6,54
1753546297.887813,3.233.158.25,192.168.1.4,6,66
1753546297.887999,192.168.1.4,3.233.158.25,6,54
1753546297.888598,192.168.1.4,3.233.158.25,6,2063
1753546297.956545,172.64.155.209,192.168.1.4,6,154
1753546298.000282,192.168.1.4,172.64.155.209,6,54
1753546298.093684,3.233.158.25,192.168.1.4,6,66
1753546298.093898,192.168.1.4,3.233.158.25,6,54
1753546298.094778,192.168.1.4,3.233.158.25,6,2031
1753546298.163275,3.233.158.25,192.168.1.4,6,54
1753546298.163275,3.233.158.25,192.168.1.4,6,1434
1753546298.163275,3.233.158.25,192.168.1.4,6,1434
1753546298.163275,3.233.158.25,192.168.1.4,6,822
1753546298.164082,192.168.1.4,3.233.158.25,6,54
1753546298.165098,192.168.1.4,3.233.158.25,6,118
1753546298.165756,192.168.1.4,3.233.158.25,6,146
1753546298.166319,192.168.1.4,3.233.158.25,6,735
1753546298.166592,192.168.1.4,3.233.158.25,6,1512
1753546298.182151,172.64.155.209,192.168.1.4,6,138
1753546298.224762,192.168.1.4,172.64.155.209,6,54
1753546298.36873,3.233.158.25,192.168.1.4,6,54
1753546298.36873,3.233.158.25,192.168.1.4,6,54
1753546298.368887,3.233.158.25,192.168.1.4,6,1284
1753546298.368887,3.233.158.25,192.168.1.4,6,1284
1753546298.368887,3.233.158.25,192.168.1.4,6,1122
1753546298.369053,192.168.1.4,3.233.158.25,6,54
1753546298.369407,192.168.1.4,3.233.158.25,6,118
1753546298.438029,3.233.158.25,192.168.1.4,6,54
1753546298.438029,3.233.158.25,192.168.1.4,6,581
1753546298.438029,3.233.158.25,192.168.1.4,6,54
1753546298.438029,172.64.155.209,192.168.1.4,6,130
1753546298.438428,192.168.1.4,3.233.158.25,6,85
1753546298.459171,3.233.158.25,192.168.1.4,6,54
1753546298.460172,3.233.158.25,192.168.1.4,6,363
1753546298.483152,192.168.1.4,172.64.155.209,6,54
1753546298.504631,192.168.1.4,3.233.158.25,6,54
1753546298.662623,172.64.155.209,192.168.1.4,6,138
1753546298.711279,3.233.158.25,192.168.1.4,6,54
1753546298.711393,3.233.158.25,192.168.1.4,6,54
1753546298.715465,192.168.1.4,172.64.155.209,6,54
1753546298.91731,172.64.155.209,192.168.1.4,6,146
1753546298.958259,192.168.1.4,172.64.155.209,6,54
1753546299.124971,172.64.155.209,192.168.1.4,6,146
1753546299.165324,192.168.1.4,172.64.155.209,6,54
1753546299.328999,172.64.155.209,192.168.1.4,6,154
1753546299.374325,192.168.1.4,172.64.155.209,6,54
1753546299.534683,172.64.155.209,192.168.1.4,6,138
1753546299.574774,192.168.1.4,172.64.155.209,6,54
1753546299.73353,172.64.155.209,192.168.1.4,6,146
1753546299.736862,192.168.1.4,172.64.155.209,6,89
1753546299.749463,172.64.155.209,192.168.1.4,6,56
1753546299.858835,192.168.1.4,162.159.61.3,17,307
1753546299.858974,192.168.1.4,162.159.61.3,17,307
1753546299.890682,162.159.61.3,192.168.1.4,17,65
1753546299.891657,162.159.61.3,192.168.1.4,17,626
1753546299.892271,162.159.61.3,192.168.1.4,17,626
1753546299.893097,192.168.1.4,162.159.61.3,17,85
1753546299.894806,192.168.1.4,108.158.46.39,6,66
1753546299.948814,108.158.46.39,192.168.1.4,6,66
1753546299.948954,192.168.1.4,108.158.46.39,6,54
1753546299.949711,192.168.1.4,108.158.46.39,6,2043
1753546300.005139,108.158.46.39,192.168.1.4,6,54
1753546300.005139,108.158.46.39,192.168.1.4,6,54
1753546300.005139,108.158.46.39,192.168.1.4,6,288
1753546300.005654,192.168.1.4,108.158.46.39,6,118
1753546300.005855,192.168.1.4,108.158.46.39,6,146
1753546300.006076,192.168.1.4,108.158.46.39,6,1209
1753546300.018524,108.158.46.39,192.168.1.4,6,54
1753546300.018524,108.158.46.39,192.168.1.4,6,233
1753546300.018524,108.158.46.39,192.168.1.4,6,116
1753546300.018701,192.168.1.4,108.158.46.39,6,54
1753546300.018835,108.158.46.39,192.168.1.4,6,85
1753546300.018928,192.168.1.4,108.158.46.39,6,85
1753546300.019955,108.158.46.39,192.168.1.4,6,420
1753546300.020429,172.64.155.209,192.168.1.4,6,122
1753546300.033057,192.168.1.4,108.158.46.39,6,54
1753546300.064351,192.168.1.4,172.64.155.209,6,54
1753546300.076402,108.158.46.39,192.168.1.4,6,54
1753546300.076673,108.158.46.39,192.168.1.4,6,420
1753546300.076715,192.168.1.4,108.158.46.39,6,66
1753546300.347756,172.64.155.209,192.168.1.4,6,122
1753546300.391427,192.168.1.4,172.64.155.209,6,54
1753546300.508592,172.64.155.209,192.168.1.4,6,122
1753546300.538438,192.168.1.4,35.190.80.1,17,1292
1753546300.53876,192.168.1.4,35.190.80.1,17,1292
1753546300.539342,192.168.1.4,35.190.80.1,6,240
1753546300.539672,192.168.1.4,35.190.80.1,6,93
1753546300.549702,192.168.1.4,172.64.155.209,6,54
1753546300.570015,35.190.80.1,192.168.1.4,6,54
1753546300.570015,35.190.80.1,192.168.1.4,6,54
1753546300.570015,35.190.80.1,192.168.1.4,6,93
1753546300.57067,35.190.80.1,192.168.1.4,17,82
1753546300.571144,35.190.80.1,192.168.1.4,17,1292
1753546300.607224,192.168.1.4,35.190.80.1,17,1292
1753546300.619227,192.168.1.4,35.190.80.1,6,54
1753546300.632123,35.190.80.1,192.168.1.4,17,1292
1753546300.632709,192.168.1.4,35.190.80.1,17,204
1753546300.639494,35.190.80.1,192.168.1.4,17,1292
1753546300.63978,192.168.1.4,35.190.80.1,17,208
1753546300.691276,35.190.80.1,192.168.1.4,17,626
1753546300.691276,35.190.80.1,192.168.1.4,17,163
1753546300.691276,35.190.80.1,192.168.1.4,17,67
1753546300.691561,192.168.1.4,35.190.80.1,17,75
1753546300.691635,192.168.1.4,35.190.80.1,17,75
1753546300.704173,35.190.80.1,192.168.1.4,17,1292
1753546300.704444,192.168.1.4,35.190.80.1,17,75
1753546300.769493,172.64.155.209,192.168.1.4,6,130
1753546300.824893,192.168.1.4,172.64.155.209,6,54
1753546300.846841,35.190.80.1,192.168.1.4,6,135
1753546300.847338,192.168.1.4,35.190.80.1,6,93
1753546300.847421,192.168.1.4,35.190.80.1,6,89
1753546300.847572,192.168.1.4,35.190.80.1,17,1288
1753546300.847637,192.168.1.4,35.190.80.1,17,1292
1753546300.847687,192.168.1.4,35.190.80.1,17,387
1753546300.8991,35.190.80.1,192.168.1.4,6,54
1753546300.8991,35.190.80.1,192.168.1.4,17,69
1753546300.8991,35.190.80.1,192.168.1.4,17,66
1753546300.941516,192.168.1.4,35.190.80.1,17,74
1753546300.966286,35.190.80.1,192.168.1.4,17,64
1753546300.966635,192.168.1.4,35.190.80.1,17,75
1753546300.982953,172.64.155.209,192.168.1.4,6,130
1753546301.023245,192.168.1.4,172.64.155.209,6,54
1753546301.100348,192.168.1.4,35.190.80.1,17,71
